delivery_id,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delivery_rating,delivery_cost,delivery_partner_blue dart,delivery_partner_delhivery,delivery_partner_dhl,delivery_partner_ecom express,delivery_partner_ekart,delivery_partner_fedex,delivery_partner_shadowfax,delivery_partner_xpressbees,package_type_clothing,package_type_cosmetics,package_type_documents,package_type_electronics,package_type_fragile items,package_type_furniture,package_type_groceries,package_type_pharmacy,vehicle_type_ev bike,vehicle_type_ev van,vehicle_type_scooter,vehicle_type_truck,vehicle_type_van,delivery_mode_same day,delivery_mode_standard,delivery_mode_two day,region_east,region_north,region_south,region_west,weather_condition_cold,weather_condition_foggy,weather_condition_hot,weather_condition_rainy,weather_condition_stormy,delayed_yes,delivery_status_delivered,delivery_status_failed
7595.0,0.9117546848381601,0.5013306038894575,0.2631578947368421,0.2727272727272727,1.0,0.9341333143185934,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
7596.0,0.9754684838160136,0.27533265097236437,0.8421052631578947,0.6363636363636364,0.5,0.9083567179067059,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False
7597.0,0.5369676320272573,0.7789150460593653,0.21052631578947367,0.13636363636363638,0.75,0.5702422011157453,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
7598.0,0.7155025553662692,0.6186284544524052,0.47368421052631576,0.2727272727272727,0.0,0.7579455284956954,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
7599.0,0.18841567291311756,0.48045035823950866,0.15789473684210525,0.2727272727272727,1.0,0.24153529624088482,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
7600.0,0.8735945485519592,0.6544524053224156,0.5789473684210527,0.6363636363636364,1.0,0.8472397702304643,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
7601.0,0.8746166950596252,0.3058341862845445,0.631578947368421,0.9999999999999999,0.75,0.8149767360036723,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
7602.0,0.1475298126064736,0.09723643807574206,0.15789473684210525,0.9999999999999999,1.0,0.10090255821984559,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
7603.0,0.7461669505962522,0.36171954964176045,0.3157894736842105,0.1818181818181818,0.25,0.7301976275121771,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
7604.0,0.20340715502555368,0.6038894575230297,0.3684210526315789,0.2727272727272727,1.0,0.26761767256982383,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
7605.0,0.44974446337308344,0.14472876151484135,0.10526315789473684,0.2727272727272727,0.75,0.45902939468848575,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7606.0,0.32810902896081773,0.5029682702149436,0.15789473684210525,0.6363636363636364,1.0,0.31199479627640736,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
7607.0,0.8783645655877342,0.7844421699078812,0.5789473684210527,0.2727272727272727,0.25,0.9292473416014487,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
7608.0,0.46473594548551955,0.9379733879222107,0.42105263157894735,0.6363636363636364,0.5,0.4839146751719459,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
7609.0,0.8282793867120954,0.3342886386898669,0.42105263157894735,0.2727272727272727,0.25,0.8385087777052869,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False
7610.0,0.6098807495741057,0.5408393039918116,0.2631578947368421,0.13636363636363638,0.75,0.6171566475382894,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
7611.0,0.4868824531516184,0.34329580348004096,0.2631578947368421,0.6363636363636364,1.0,0.4483596273700871,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
7612.0,0.675298126064736,0.6055271238485158,0.42105263157894735,0.1818181818181818,0.5,0.6857814680715019,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
7613.0,0.0,0.060798362333674506,0.05263157894736842,0.6363636363636364,1.0,0.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False
7614.0,0.5427597955706985,0.046673490276356186,0.2631578947368421,0.2727272727272727,1.0,0.5384866314321455,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
7615.0,0.18534923339011927,0.5758444216990788,0.47368421052631576,0.9999999999999999,1.0,0.18264338540787003,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
7616.0,0.7894378194207837,0.3449334698055271,0.47368421052631576,0.9999999999999999,0.5,0.7373802025850502,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False
7617.0,0.8735945485519592,0.42047082906857725,0.5263157894736842,0.6363636363636364,0.75,0.8249308481970565,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False
7618.0,0.7526405451448042,0.485568065506653,0.631578947368421,0.6363636363636364,1.0,0.715656816563018,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False
7619.0,0.9475298126064736,0.43868986693961104,0.3684210526315789,0.9999999999999999,0.75,0.8972575575132986,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False
7620.0,0.13764906303236799,0.14042988741044013,0.10526315789473684,0.9999999999999999,0.5,0.09558719242769215,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
7621.0,0.21294718909710392,0.9371545547594677,0.15789473684210525,0.04545454545454544,0.25,0.27597131966544813,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
7622.0,0.7168654173764907,0.17379733879222106,0.5789473684210527,0.2727272727272727,0.5,0.716834394541451,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
7623.0,0.13083475298126065,0.3500511770726714,0.10526315789473684,0.0,0.25,0.14159731101044518,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
7624.0,0.5110732538330495,0.4409416581371545,0.631578947368421,0.9999999999999999,0.5,0.48076579262188185,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
7625.0,0.6875638841567292,0.7035823950870009,0.3684210526315789,0.2727272727272727,0.5,0.739371025023727,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
7626.0,0.20477001703577516,0.09723643807574206,0.47368421052631576,0.2727272727272727,0.25,0.22061214276773244,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
7627.0,0.40034071550255534,0.2421699078812692,0.2631578947368421,0.2727272727272727,1.0,0.42115172070817064,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False
7628.0,0.8170357751277684,0.8517911975435004,0.5789473684210527,0.6363636363636364,0.5,0.8120555619024766,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
7629.0,0.36081771720613287,0.6591606960081882,0.15789473684210525,0.09090909090909091,0.75,0.39064529451550534,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
7630.0,0.6947189097103919,0.015762538382804503,0.47368421052631576,0.2727272727272727,0.5,0.6806222452157152,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
7631.0,0.9618398637137989,0.7351074718526099,0.2631578947368421,0.22727272727272727,0.75,0.9717117143375387,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
7632.0,0.7689948892674617,0.3563971340839303,0.3684210526315789,0.6363636363636364,0.5,0.7189553360937668,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
7633.0,0.8003407155025554,0.7930399181166836,0.3684210526315789,0.1818181818181818,0.5,0.8230441210492908,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
7634.0,0.3117546848381601,0.09785056294779938,0.21052631578947367,0.04545454545454544,0.5,0.29028442216573896,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
7635.0,0.16218057921635437,0.3791197543500512,0.15789473684210525,0.2727272727272727,1.0,0.20682602267767958,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
7636.0,0.7465076660988075,0.47799385875127937,0.3157894736842105,0.1818181818181818,0.5,0.741609073778318,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
7637.0,0.4449744463373083,0.9082906857727737,0.3157894736842105,0.09090909090909091,0.0,0.4947470913823932,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True
7638.0,0.6977853492333902,0.9582395087001022,0.3684210526315789,0.6363636363636364,1.0,0.7083506283321878,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False
7639.0,0.30255536626916524,0.42661207778915045,0.21052631578947367,0.9999999999999999,0.75,0.2803172980609909,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
7640.0,0.20374787052810903,0.5336745138178095,0.3157894736842105,0.9999999999999999,1.0,0.19618878513769072,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
7641.0,0.5025553662691653,0.4151484135107471,0.5263157894736842,0.6363636363636364,1.0,0.4701740967716667,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
7642.0,0.10868824531516183,0.2462640736949846,0.05263157894736842,0.0,1.0,0.11055739645185997,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
7643.0,0.5666098807495742,0.348618219037871,0.5263157894736842,0.6363636363636364,0.75,0.5249867733920985,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False
7644.0,0.2402044293015332,0.8417604912998975,0.3684210526315789,0.2727272727272727,1.0,0.32542959475963484,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False
7645.0,0.1434412265758092,0.8728761514841351,0.3157894736842105,0.9999999999999999,1.0,0.17095218304740525,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
7646.0,0.4804088586030664,0.8290685772773797,0.42105263157894735,0.9999999999999999,0.75,0.48849486797203895,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False
7647.0,0.5918228279386712,0.0,0.42105263157894735,0.6363636363636364,0.75,0.515078202888488,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False
7648.0,0.8003407155025554,0.35168884339815765,0.2631578947368421,0.6363636363636364,0.75,0.748433821288684,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
7649.0,0.28143100511073255,0.6827021494370522,0.3157894736842105,0.04545454545454544,0.5,0.3170954655310564,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
7650.0,0.5764906303236798,0.9893551688843397,0.5263157894736842,0.13636363636363638,0.25,0.6280411113941924,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
7651.0,0.5833049403747871,0.02395087001023541,0.47368421052631576,0.6363636363636364,1.0,0.509971027678157,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False
7652.0,0.1608177172061329,0.026612077789150458,0.10526315789473684,0.9999999999999999,0.5,0.1068555076688302,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
7653.0,0.011584327086882455,0.15455475946775846,0.10526315789473684,0.2727272727272727,1.0,0.04163330195727772,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
7654.0,0.6088586030664396,0.951279426816786,0.2631578947368421,0.13636363636363638,0.5,0.6553140776129284,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
7655.0,0.5396933560477002,0.40962128966223127,0.2631578947368421,0.6363636363636364,0.5,0.5051045728280581,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
7656.0,0.9560477001703578,0.34309109518935516,0.5789473684210527,0.22727272727272727,0.25,0.928804936615076,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
7657.0,0.6006814310051108,0.4352098259979529,0.47368421052631576,0.13636363636363638,0.25,0.5983023879719972,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True
7658.0,0.1948892674616695,0.10808597748208802,0.3684210526315789,0.2727272727272727,1.0,0.21221295398233453,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
7659.0,0.7488926746166952,0.8513817809621288,0.5789473684210527,0.2727272727272727,0.5,0.8120165261683849,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
7660.0,0.013287904599659284,0.483725690890481,0.10526315789473684,0.9999999999999999,0.75,0.009584964267990208,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
7661.0,0.7086882453151618,0.488229273285568,0.2631578947368421,0.9999999999999999,0.5,0.6739471346860342,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
7662.0,0.8190800681431005,0.8085977482088024,0.3684210526315789,0.6363636363636364,0.75,0.8098890786603872,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
7663.0,0.1645655877342419,0.17461617195496415,0.15789473684210525,0.6363636363636364,0.75,0.12454520116805326,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
7664.0,0.2708688245315162,0.2614124872057318,0.15789473684210525,0.9999999999999999,0.75,0.2343136854339199,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
7665.0,0.08926746166950597,0.2929375639713408,0.3157894736842105,0.2727272727272727,1.0,0.1289952748545073,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
7666.0,0.19182282793867123,0.26407369498464683,0.15789473684210525,0.04545454545454544,0.5,0.1916281102046435,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
7667.0,0.24804088586030668,0.34227226202661204,0.05263157894736842,0.04545454545454544,0.75,0.25275806979224924,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False
7668.0,0.27632027257240205,0.7660184237461617,0.21052631578947367,0.2727272727272727,0.5,0.3526895490670069,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
7669.0,0.45655877342419077,0.8495394063459569,0.21052631578947367,0.2727272727272727,0.75,0.5327353666093014,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
7670.0,0.9540034071550256,0.09048106448311156,0.5263157894736842,0.22727272727272727,0.5,0.9027681019759106,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
7671.0,0.06575809199318569,0.031115660184237455,0.15789473684210525,0.6363636363636364,1.0,0.01652681898063125,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False
7672.0,0.3383304940374787,0.20777891504605936,0.5263157894736842,0.2727272727272727,0.25,0.3586685223387193,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False
7673.0,0.21396933560477005,0.9015353121801433,0.3684210526315789,0.6363636363636364,0.5,0.24102132574201074,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False
7674.0,0.7587734241908007,0.231525076765609,0.5789473684210527,0.2727272727272727,0.25,0.7623500604923759,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
7675.0,0.9434412265758092,0.8219037871033776,0.631578947368421,0.22727272727272727,0.0,0.9624212096237137,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True
7676.0,0.4327086882453151,0.08659160696008189,0.21052631578947367,0.09090909090909091,0.75,0.40469165283283626,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
7677.0,0.9086882453151619,0.17973387922210846,0.47368421052631576,0.9999999999999999,0.75,0.8354835083131799,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False
7678.0,0.8643952299829644,0.41801432958034795,0.631578947368421,0.2727272727272727,0.25,0.8809731504413769,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
7679.0,0.355366269165247,0.6284544524053224,0.5263157894736842,0.2727272727272727,0.25,0.41504262832281924,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False
7680.0,0.09540034071550257,0.47205731832139197,0.15789473684210525,0.6363636363636364,0.75,0.08686921181387866,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
7681.0,0.9788756388415673,0.20245649948822927,0.3684210526315789,0.22727272727272727,1.0,0.9371911134891101,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
7682.0,0.8160136286201023,0.13715455475946775,0.2631578947368421,0.9999999999999999,1.0,0.7429427946931177,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
7683.0,0.7233390119250427,0.3095189355168884,0.21052631578947367,0.6363636363636364,0.5,0.6708958414711994,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False
7684.0,0.44156729131175465,0.6822927328556806,0.15789473684210525,0.2727272727272727,1.0,0.5024761667325502,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
7685.0,0.2061328790459966,0.04892528147389969,0.3684210526315789,0.9999999999999999,1.0,0.15224756046179794,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
7686.0,0.33356047700170355,0.9999999999999999,0.21052631578947367,0.09090909090909091,0.25,0.3974505241588255,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
7687.0,0.45928449744463373,0.18444216990788126,0.3157894736842105,0.6363636363636364,0.75,0.4068646420306076,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
7688.0,0.6310051107325384,0.6634595701125895,0.2631578947368421,0.6363636363636364,1.0,0.6164865341030485,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
7689.0,0.10630323679727427,0.6759467758444215,0.0,0.2727272727272727,0.75,0.18177809330217065,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
7690.0,0.719931856899489,0.6096212896622313,0.3684210526315789,0.9999999999999999,1.0,0.6962560567194419,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
7691.0,0.7321976149914822,0.4231320368474923,0.3157894736842105,0.2727272727272727,0.75,0.755245556887686,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
7692.0,0.9989778534923339,0.35435005117707263,0.3684210526315789,0.9999999999999999,1.0,0.9383361616891335,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
7693.0,0.7843270868824532,0.03705220061412486,0.42105263157894735,0.1818181818181818,0.25,0.7356756421963794,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True
7694.0,0.9996592844974448,0.40532241555783005,0.3684210526315789,0.22727272727272727,0.75,0.9763764845614973,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
7695.0,0.05621805792163544,0.2867963152507676,0.21052631578947367,0.6363636363636364,0.75,0.031796296966168765,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False
7696.0,0.9373083475298126,0.41780962128966215,0.3157894736842105,0.2727272727272727,0.5,0.9505673583712,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
7697.0,0.803747870528109,0.6755373592630501,0.5789473684210527,0.1818181818181818,0.25,0.8150938432059475,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
7698.0,0.568313458262351,0.34554759467758445,0.2631578947368421,0.9999999999999999,1.0,0.5263204943068983,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
7699.0,0.3509369676320272,0.5301944728761514,0.21052631578947367,0.9999999999999999,1.0,0.3363856241280393,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
7700.0,0.1383304940374787,0.9600818833162742,0.15789473684210525,0.6363636363636364,1.0,0.17438732764747503,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False
7701.0,0.060988074957410564,0.1344933469805527,0.21052631578947367,0.2727272727272727,0.75,0.08688872968092451,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
7702.0,0.3577512776831345,0.8577277379733879,0.42105263157894735,0.09090909090909091,0.25,0.4066499454931033,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True
